Temps(ms), 8.050000,Vitesse (°/s), angle, 0.166250, 0.411250, 1.146250
Temps(ms), 8.100000,Vitesse (°/s), angle, 0.017500, 0.796250, 0.840000
Temps(ms), 8.150000,Vitesse (°/s), angle, -0.105000, 0.490000, 1.111250
Temps(ms), 8.200000,Vitesse (°/s), angle, -0.017500, 0.603750, 1.006250
Temps(ms), 8.250000,Vitesse (°/s), angle, -0.113750, 0.297500, 0.971250
Temps(ms), 8.300000,Vitesse (°/s), angle, -0.297500, 0.306250, 1.312500
Temps(ms), 8.350000,Vitesse (°/s), angle, -0.070000, 0.735000, 0.743750
Temps(ms), 8.400000,Vitesse (°/s), angle, 0.201250, 0.332500, 0.953750
Temps(ms), 8.450000,Vitesse (°/s), angle, -0.481250, 0.586250, 0.840000
Temps(ms), 8.500000,Vitesse (°/s), angle, -0.105000, 0.507500, 0.857500
Temps(ms), 8.550000,Vitesse (°/s), angle, -0.113750, 0.507500, 0.857500
Temps(ms), 8.600000,Vitesse (°/s), angle, 0.000000, 0.568750, 0.787500
Temps(ms), 8.650000,Vitesse (°/s), angle, -0.183750, 0.647500, 0.892500
Temps(ms), 8.700000,Vitesse (°/s), angle, -0.175000, 0.210000, 0.980000
Temps(ms), 8.750000,Vitesse (°/s), angle, 0.043750, 0.813750, 1.111250
Temps(ms), 8.800000,Vitesse (°/s), angle, -0.315000, 0.367500, 0.866250
Temps(ms), 8.850000,Vitesse (°/s), angle, 0.026250, 0.358750, 0.673750
Temps(ms), 8.900000,Vitesse (°/s), angle, -0.236250, 0.446250, 0.805000
Temps(ms), 8.950000,Vitesse (°/s), angle, 0.113750, 0.516250, 1.023750
Temps(ms), 9.000000,Vitesse (°/s), angle, -0.227500, 0.157500, 0.918750
Temps(ms), 9.050000,Vitesse (°/s), angle, 0.096250, 0.507500, 0.936250
Temps(ms), 9.100000,Vitesse (°/s), angle, 0.052500, 0.306250, 0.743750
Temps(ms), 9.150000,Vitesse (°/s), angle, 0.078750, 0.708750, 0.831250
Temps(ms), 9.200000,Vitesse (°/s), angle, -0.271250, 0.096250, 0.953750
Temps(ms), 9.250000,Vitesse (°/s), angle, -0.402500, 0.726250, 0.656250
Temps(ms), 9.300000,Vitesse (°/s), angle, -0.288750, 0.393750, 0.936250
Temps(ms), 9.350000,Vitesse (°/s), angle, -0.148750, 0.455000, 0.857500
Temps(ms), 9.400000,Vitesse (°/s), angle, 0.026250, 0.306250, 1.041250
Temps(ms), 9.450000,Vitesse (°/s), angle, 0.035000, 0.201250, 0.761250
Temps(ms), 9.500000,Vitesse (°/s), angle, 0.078750, 0.525000, 0.796250
Temps(ms), 9.550000,Vitesse (°/s), angle, -0.175000, 0.621250, 1.181250
Temps(ms), 9.600000,Vitesse (°/s), angle, -0.227500, 0.726250, 1.023750
